id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha22_SAEM,alpha23_SAEM
187,7.3285,-0.000812188,4.00786,-0.299054,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
188,7.332,0.0020395,4.92099,0.00615837,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
189,7.36052,0.0024955,3.72012,-0.171685,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
190,7.38927,0.00217638,4.17445,-0.15834,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
191,7.33135,0.00069395,5.12997,-0.183745,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
192,7.41829,-0.000246645,5.24211,-0.0434265,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
193,7.36937,-0.00707829,6.36688,-0.325679,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
194,7.4229,-0.00138611,3.50499,0.0748153,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
195,7.43455,0.00226487,5.20859,-0.163672,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
196,7.36241,0.00326652,4.49632,-0.181012,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
