id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
212,0.00869088,0.00167471,0.0644169,-0.188645,0,0,0,0,0,0,0,0
213,0.0222696,-0.00166586,0.473859,-0.0112775,0,0,0,0,0,0,0,0
214,-0.0149708,0.000381336,0.213117,0.00347976,0,0,0,0,0,0,0,0
215,-0.0200495,0.00484325,-1.14472,-0.125697,0,0,0,0,0,0,0,0
216,-0.0369428,-0.00136975,0.284893,0.00184995,0,0,0,0,0,0,0,0
217,0.029667,0.00150772,-0.396119,0.169454,0,0,0,0,0,0,0,0
218,-0.0616047,0.00145502,-0.317617,-0.217505,0,0,0,0,0,0,0,0
219,0.0187245,0.0016522,-0.449041,0.00947872,0,0,0,0,0,0,0,0
220,0.0319341,0.000661666,1.69684,0.0141669,0,0,0,0,0,0,0,0
221,0.00666062,-0.00238091,2.02787,0.113685,0,0,0,0,0,0,0,0
222,-0.0162298,-0.00169092,-0.267709,0.0950814,0,0,0,0,0,0,0,0
223,-0.0121176,0.00324136,1.20496,0.0591672,0,0,0,0,0,0,0,0
224,0.0313021,0.011389,-0.378171,0.0439795,0,0,0,0,0,0,0,0
225,0.00423712,0.000936147,-0.522454,-0.0130264,0,0,0,0,0,0,0,0
226,0.0160008,0.000294593,0.767151,-0.0188139,0,0,0,0,0,0,0,0
227,0.0455839,-0.000232854,-0.150341,-0.00465425,0,0,0,0,0,0,0,0
228,-0.0334844,-0.00391823,0.368236,-0.229706,0,0,0,0,0,0,0,0
229,-0.0662702,0.00217638,-0.613421,0.149421,0,0,0,0,0,0,0,0
230,0.0346682,0.000685014,-0.240541,0.0319404,0,0,0,0,0,0,0,0
231,0.063124,0.00125009,-0.808086,0.0033572,0,0,0,0,0,0,0,0
232,-0.0223155,0.000686104,-0.614383,0.0100113,0,0,0,0,0,0,0,0
233,-0.0531311,-0.00416609,-0.204839,0.090921,0,0,0,0,0,0,0,0
234,0.0387671,0.00389948,0.944247,0.102503,0,0,0,0,0,0,0,0
235,-5.85629e-05,0.00217323,0.297158,0.0221876,0,0,0,0,0,0,0,0
236,-0.0439064,-0.00140099,0.378862,-0.208215,0,0,0,0,0,0,0,0
237,-0.027609,-0.00390355,-0.580817,-0.00267516,0,0,0,0,0,0,0,0
238,-0.0443282,4.69507e-05,0.567745,-0.0766762,0,0,0,0,0,0,0,0
239,0.0431359,0.0022922,0.192754,0.118323,0,0,0,0,0,0,0,0
240,0.0433293,0.00170584,-0.378567,0.0377623,0,0,0,0,0,0,0,0
241,0.00600093,-0.00279025,-0.632569,0.110922,0,0,0,0,0,0,0,0
242,0.0271392,-0.00105135,0.592208,0.0907383,0,0,0,0,0,0,0,0
243,-0.0155657,-0.000948639,0.183142,0.239661,0,0,0,0,0,0,0,0
244,-0.011815,0.0057006,-0.78561,0.0570798,0,0,0,0,0,0,0,0
245,-0.0395762,-0.00274824,0.214577,0.0508722,0,0,0,0,0,0,0,0
246,0.0189138,-0.00233171,-1.93846,0.0596642,0,0,0,0,0,0,0,0
247,0.00770007,0.00530598,-0.26637,0.0094884,0,0,0,0,0,0,0,0
248,0.0232118,0.00574386,-0.125303,-0.11486,0,0,0,0,0,0,0,0
249,-0.0376396,-0.00536258,-0.550254,-0.132583,0,0,0,0,0,0,0,0
250,-0.0233026,0.000764508,0.164526,-0.127503,0,0,0,0,0,0,0,0
251,0.000964453,0.00313106,-2.39469,0.218701,0,0,0,0,0,0,0,0
252,0.0135934,-0.0026466,-0.162651,0.025376,0,0,0,0,0,0,0,0
253,-0.0312523,-0.00222003,1.16576,0.00903534,0,0,0,0,0,0,0,0
254,-0.0355532,-0.000297516,-1.59073,0.0752046,0,0,0,0,0,0,0,0
255,0.0199148,0.00113417,-0.0981211,-0.0599041,0,0,0,0,0,0,0,0
256,0.00160601,-0.00158551,-0.601079,0.0986095,0,0,0,0,0,0,0,0
257,-0.0273363,-0.00111355,-1.00577,-0.00844785,0,0,0,0,0,0,0,0
258,-0.0125162,0.00109279,0.428048,0.0605695,0,0,0,0,0,0,0,0
259,0.0215349,-0.00189359,1.58398,0.00320678,0,0,0,0,0,0,0,0
260,-0.0280711,-0.00322666,0.747379,-0.0476442,0,0,0,0,0,0,0,0
261,0.00974108,-0.00219856,0.871642,0.0157838,0,0,0,0,0,0,0,0
262,-0.0369449,-0.00138333,0.741607,0.012842,0,0,0,0,0,0,0,0
263,0.0332706,0.00178873,1.11967,-0.178991,0,0,0,0,0,0,0,0
264,0.00820905,0.00100901,-0.183112,0.00391645,0,0,0,0,0,0,0,0
265,-0.0392314,-0.00315958,-0.516211,-0.162924,0,0,0,0,0,0,0,0
266,0.00172708,0.00147726,-1.18837,-0.038268,0,0,0,0,0,0,0,0
267,-0.0253443,-0.000710918,-0.0852652,0.269354,0,0,0,0,0,0,0,0
268,0.0405545,0.000873949,0.209344,0.0799216,0,0,0,0,0,0,0,0
269,-0.0248567,-0.00358126,0.504694,-0.0514241,0,0,0,0,0,0,0,0
270,-0.00493185,0.000797013,0.2268,-0.0867785,0,0,0,0,0,0,0,0
271,0.0665758,0.000852878,-0.699691,0.00659889,0,0,0,0,0,0,0,0
272,0.0157527,0.00252922,-0.125082,0.0709463,0,0,0,0,0,0,0,0
273,-0.0137476,-0.000203082,0.969931,0.0233127,0,0,0,0,0,0,0,0
274,-0.011096,0.0029325,-0.976009,0.12278,0,0,0,0,0,0,0,0
275,-0.00825309,0.00255178,-0.55247,-0.106984,0,0,0,0,0,0,0,0
276,-0.026622,-0.00624189,1.72919,0.213362,0,0,0,0,0,0,0,0
277,-0.0385164,-0.00214826,1.07758,-0.0381265,0,0,0,0,0,0,0,0
278,0.0314879,-0.000913084,-1.78638,0.00170413,0,0,0,0,0,0,0,0
279,0.0454836,0.00200396,-0.165083,-0.0168354,0,0,0,0,0,0,0,0
280,0.0225002,0.00303448,-0.489886,-0.455856,0,0,0,0,0,0,0,0
281,-0.0159526,7.97996e-05,-0.521722,-0.0646039,0,0,0,0,0,0,0,0
282,0.0184317,0.0009879,-0.116737,0.00322678,0,0,0,0,0,0,0,0
283,-0.00410939,0.00473533,1.39085,0.22968,0,0,0,0,0,0,0,0
284,0.027058,0.00199989,-0.565063,0.0620055,0,0,0,0,0,0,0,0
285,0.000872393,-0.00973997,-0.405684,0.0371111,0,0,0,0,0,0,0,0
286,0.0517615,0.0028755,0.548732,0.137516,0,0,0,0,0,0,0,0
287,-0.0365417,0.00256542,0.35338,0.266136,0,0,0,0,0,0,0,0
288,-0.0262961,0.000257721,-1.20324,-0.017985,0,0,0,0,0,0,0,0
289,-0.0275499,-0.00623436,0.471634,0.00828719,0,0,0,0,0,0,0,0
290,0.0126851,-0.00111983,-0.262402,0.041756,0,0,0,0,0,0,0,0
291,-0.040542,0.00150792,0.783182,0.170724,0,0,0,0,0,0,0,0
292,-0.0117213,0.000586956,0.486821,0.026357,0,0,0,0,0,0,0,0
293,0.0135754,0.00210065,-0.318812,0.022502,0,0,0,0,0,0,0,0
294,-0.0428235,-0.0013377,0.0417816,0.00946773,0,0,0,0,0,0,0,0
295,0.00715004,0.000279876,-0.159218,-0.00791921,0,0,0,0,0,0,0,0
296,0.0122202,-0.00021787,-0.501536,-0.142473,0,0,0,0,0,0,0,0
297,-0.00362261,0.00150153,0.068823,-0.0169602,0,0,0,0,0,0,0,0
298,-0.0470241,-0.00994954,-0.451602,-0.0617018,0,0,0,0,0,0,0,0
299,-0.0361411,0.000326355,-0.484231,-0.00920719,0,0,0,0,0,0,0,0
300,-0.0322095,0.00522183,0.859243,-0.00690952,0,0,0,0,0,0,0,0
